From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
3505965	Q4WF85	unreviewed	Q4WF85_ASPFU	Endo-1,3(4)-beta-glucanase, putative (EC 3.2.1.6)	AFUA_3G03080	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	285
3505942	Q4WF83	unreviewed	Q4WF83_ASPFU	Uncharacterized protein	AFUA_3G03130	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	370
3505943	Q4WF82	unreviewed	Q4WF82_ASPFU	HET domain protein	AFUA_3G03140	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	871
3505944	Q4WF81	unreviewed	Q4WF81_ASPFU	Uncharacterized protein	AFUA_3G03150	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	206
3505945	Q4WF80	unreviewed	Q4WF80_ASPFU	D-xylose reductase (EC 1.1.1.307)	AFUA_3G03160	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	274
3505946	Q4WF79	unreviewed	Q4WF79_ASPFU	Flavin-containing monooxygenase, putative	AFUA_3G03170	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	658
3505947	Q4WF78	unreviewed	Q4WF78_ASPFU	NAD binding Rossmann fold oxidoreductase, putative (EC 1.-.-.-)	AFUA_3G03180	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	357
3505917	Q4WF77	unreviewed	Q4WF77_ASPFU	MFS multidrug transporter, putative	AFUA_3G03190	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	510
3505918	Q4WF76	unreviewed	Q4WF76_ASPFU	Cysteine hydrolase family protein	AFUA_3G03200	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	216
3505919	Q4WF75	unreviewed	Q4WF75_ASPFU	Uncharacterized protein	AFUA_3G03210	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	316
3505920	Q4WF74	unreviewed	Q4WF74_ASPFU	Tautomerase_3 domain-containing protein	AFUA_3G03220	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	140
3505921	Q4WF73	unreviewed	Q4WF73_ASPFU	BZIP transcription factor, putative	AFUA_3G03230	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	470
3505922	Q4WF72	unreviewed	Q4WF72_ASPFU	MFS monocarboxylate transporter, putative	AFUA_3G03240	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	420
3505923	Q4WF71	unreviewed	Q4WF71_ASPFU	Aldehyde dehydrogenase family protein, putative (EC 1.2.1.-)	AFUA_3G03250	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	513
3506013	Q4WF69	unreviewed	Q4WF69_ASPFU	Isochorismatase family hydrolase, putative	AFUA_3G03270	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	238
3506014	Q4WF68	unreviewed	Q4WF68_ASPFU	FAD binding monooxygenase, putative (EC 1.14.13.-)	AFUA_3G03280	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	515
3506015	Q4WF67	unreviewed	Q4WF67_ASPFU	Uncharacterized protein	AFUA_3G03290	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	135
3506017	Q4WF65	unreviewed	Q4WF65_ASPFU	RTA1 domain protein	AFUA_3G03310	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	285
3506066	Q4WF64	unreviewed	Q4WF64_ASPFU	C6 transcription factor, putative	AFUA_3G03315	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	404
3506067	Q4WF63	unreviewed	Q4WF63_ASPFU	MFS monocarboxylate transporter, putative	AFUA_3G03320	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	442
3506068	Q4WF62	unreviewed	Q4WF62_ASPFU	Mitochondrial enoyl reductase, putative	AFUA_3G03330	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	408
3506069	Q4WF61	reviewed	SIDE_ASPFU	Nonribosomal peptide synthase sidE (NPRS sidE) (EC 6.3.2.-) (Siderophore synthetase E)	NRPS3 sidE AFUA_3G03350	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	2109
3506072	Q4WF58	unreviewed	Q4WF58_ASPFU	Cell surface protein, putative	AFUA_3G03370	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	186
3506150	Q4WF57	unreviewed	Q4WF57_ASPFU	Sugar O-acetyltransferase, putative (EC 2.3.1.-)	AFUA_3G03380	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	215
3506151	Q4WF56	reviewed	SIDJ_ASPFU	Fusarinine C esterase sidJ (EC 3.1.-.-)	sidJ AFUA_3G03390	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	354
3506152	Q4WF55	reviewed	SIDF_ASPFU	N(5)-hydroxyornithine:cis-anhydromevalonyl coenzyme A-N(5)-transacylase sidF (Hydroxyornithine transacylase sidF) (EC 2.3.1.-) (Siderophore biosynthesis protein F)	sidF AFUA_3G03400	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	462
3506153	Q4WF54	reviewed	SIDH_ASPFU	Mevalonyl-coenzyme A hydratase sidH (EC 4.2.1.-) (Siderophore biosynthesis protein H)	sidH AFUA_3G03410	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	270
3506154	Q4WF53	reviewed	SIDD_ASPFU	Nonribosomal peptide synthase sidD (NPRS sidD) (EC 6.3.2.-) (Siderophore synthetase D)	NRPS4 sidD AFUA_3G03420	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	2083
3506155	Q4WF52	unreviewed	Q4WF52_ASPFU	ABC multidrug transporter SitT (EC 3.6.3.-)	AFUA_3G03430	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1315
3506156	Q4WF51	unreviewed	Q4WF51_ASPFU	MFS siderophore iron transporter, putative	AFUA_3G03440	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	598
3506157	Q4WF50	unreviewed	Q4WF50_ASPFU	Cytochrome P450 oxidoreductase, putative (EC 1.14.-.-)	AFUA_3G03450	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	516
3506158	Q4WF49	unreviewed	Q4WF49_ASPFU	HAD superfamily hydrolase, putative	AFUA_3G03460	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	224
3506159	Q4WF48	unreviewed	Q4WF48_ASPFU	Uncharacterized protein	AFUA_3G03470	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	184
3506160	Q4WF47	unreviewed	Q4WF47_ASPFU	Cytochrome P450 monooxygenase, putative (EC 1.14.-.-)	AFUA_3G03480	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	447
3506161	Q4WF46	unreviewed	Q4WF46_ASPFU	O-methyltransferase, putative	AFUA_3G03490	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	242
3506162	Q4WF45	reviewed	MDR3_ASPFU	Major facilitator superfamily multidrug transporter mdr3	mdr3 AFUA_3G03500	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	528
3505879	Q4WF44	unreviewed	Q4WF44_ASPFU	4-hydroxyphenylpyruvate dioxygenase, putative (EC 4.2.1.-)	AFUA_3G03510	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	347
3505880	Q4WF43	unreviewed	Q4WF43_ASPFU	Integral membrane protein	AFUA_3G03520	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	446
3505881	Q4WF42	unreviewed	Q4WF42_ASPFU	Nitroreductase family protein	AFUA_3G03530	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	196
3505882	Q4WF41	unreviewed	Q4WF41_ASPFU	PKS-like enzyme, putative	AFUA_3G03540	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	808
3505883	Q4WF40	unreviewed	Q4WF40_ASPFU	Uncharacterized protein	AFUA_3G03550	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	203
3505884	Q4WF39	unreviewed	Q4WF39_ASPFU	Pyridine nucleotide-disulfide oxidoreductase, putative	AFUA_3G03560	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	580
3506101	Q4WF38	unreviewed	Q4WF38_ASPFU	67 kDa myosin-cross-reactive antigen family protein	AFUA_3G03570	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	538
3506102	Q4WF37	unreviewed	Q4WF37_ASPFU	Transferase family protein	AFUA_3G03580	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	492
3506103	Q4WF36	unreviewed	Q4WF36_ASPFU	F-box and ankyrin domain protein	AFUA_3G03590	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	622
3506104	Q4WF35	unreviewed	Q4WF35_ASPFU	Carboxylesterase, putative	AFUA_3G03600	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	307
3506105	Q4WF34	unreviewed	Q4WF34_ASPFU	Uncharacterized protein	AFUA_3G03610	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	334
3506106	Q4WF33	unreviewed	Q4WF33_ASPFU	Glycosyl transferase, putative (EC 2.4.1.-)	AFUA_3G03620	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	727
3506107	Q4WF32	unreviewed	Q4WF32_ASPFU	Uncharacterized protein	AFUA_3G03630	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	380
3505886	Q4WF31	reviewed	MIRB_ASPFU	MFS siderochrome iron transporter B	mirB AFUA_3G03640	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	612
3505887	Q4WF30	reviewed	SIDG_ASPFU	FsC-acetyl coenzyme A-N(2)-transacetylase (EC 2.3.1.-) (Siderophore biosynthesis protein H)	sidG AFUA_3G03650	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	235
3505888	Q4WF29	reviewed	ESTB_ASPFU	Siderophore triacetylfusarinine C esterase (EC 3.1.-.-)	estB AFUA_3G03660	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	292
3505889	Q4WF28	unreviewed	Q4WF28_ASPFU	ABC multidrug transporter, putative (EC 3.6.3.-)	AFUA_3G03670	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1314
3506207	Q4WF26	unreviewed	Q4WF26_ASPFU	Uncharacterized protein	AFUA_3G03690	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	226
3506208	Q4WF25	unreviewed	Q4WF25_ASPFU	MFS sugar transporter, putative	AFUA_3G03700	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	674
3506209	Q4WF24	unreviewed	Q4WF24_ASPFU	D-aminopeptidase, putative	AFUA_3G03710	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	391
3506210	Q4WF23	unreviewed	Q4WF23_ASPFU	Uncharacterized protein	AFUA_3G03720	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	499
3506212	Q4WF21	unreviewed	Q4WF21_ASPFU	Protein kinase, putative (EC 2.7.1.-)	AFUA_3G03740	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	243
3506213	Q4WF20	unreviewed	Q4WF20_ASPFU	Uncharacterized protein	AFUA_3G03750	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	132
3505858	Q4WF19	unreviewed	Q4WF19_ASPFU	Uncharacterized protein	AFUA_3G03760	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	83
3505860	Q4WF17	unreviewed	Q4WF17_ASPFU	APH domain-containing protein	AFUA_3G03780	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	459
3505863	Q4WF14	unreviewed	Q4WF14_ASPFU	Uncharacterized protein	AFUA_3G03810	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	388
3506049	Q4WF13	unreviewed	Q4WF13_ASPFU	MFS nicotinic acid transporter Tna1, putative	AFUA_3G03820	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	512
3506053	Q4WF09	unreviewed	Q4WF09_ASPFU	3-hydroxyacyl-CoA dehydrogenase, putative	AFUA_3G03860	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	293
3506054	Q4WF08	unreviewed	Q4WF08_ASPFU	Endo-beta-1,4-glucanase D (Endoglucanase D) (EC 3.2.1.4) (Carboxymethylcellulase D) (Cellulase D)	AFUA_3G03870	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	342
3505948	Q4WF07	unreviewed	Q4WF07_ASPFU	Spherulin, putative	AFUA_3G03880	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	236
3505949	Q4WF06	unreviewed	Q4WF06_ASPFU	Secretory lipase, putative (EC 3.1.-.-)	AFUA_3G03890	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	463
3505950	Q4WF05	unreviewed	Q4WF05_ASPFU	C6 transcription factor, putative	AFUA_3G03900	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	580
3505951	Q4WF04	unreviewed	Q4WF04_ASPFU	IQ calmodulin-binding motif protein	AFUA_3G03910	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	575
3505952	Q4WF03	unreviewed	Q4WF03_ASPFU	C6 transcription factor, putative	AFUA_3G03920	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	684
3505953	Q4WF02	unreviewed	Q4WF02_ASPFU	Cytochrome P450 monooxygenase, putative (EC 1.14.-.-)	AFUA_3G03930	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	497
3505954	Q4WF01	unreviewed	Q4WF01_ASPFU	2,3-diketo-5-methylthio-1-phosphopentane phosphatase, putative (EC 3.1.3.-)	AFUA_3G03940	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	294
3505936	Q4WF00	unreviewed	Q4WF00_ASPFU	Endoglucanase, putative	AFUA_3G03950	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	219
3505937	Q4WEZ9	unreviewed	Q4WEZ9_ASPFU	Uncharacterized protein	AFUA_3G03960	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	432
3505938	Q4WEZ8	unreviewed	Q4WEZ8_ASPFU	Cytochrome b5 reductase, putative (EC 1.6.2.2)	AFUA_3G03970	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	479
3505939	Q4WEZ7	unreviewed	Q4WEZ7_ASPFU	Cytochrome P450 monooxygenase, putative (EC 1.14.-.-)	AFUA_3G03980	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	562
3505940	Q4WEZ6	unreviewed	Q4WEZ6_ASPFU	Uncharacterized protein	AFUA_3G03990	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	178
3505941	Q4WEZ5	unreviewed	Q4WEZ5_ASPFU	MFS transporter, putative	AFUA_3G04000	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	472
3505924	Q4WEZ4	unreviewed	Q4WEZ4_ASPFU	MFS transporter, putative	AFUA_3G04010	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	443
3505925	Q4WEZ3	unreviewed	Q4WEZ3_ASPFU	Conserved mitochondrial protein	AFUA_3G04020	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	283
3505926	Q4WEZ2	unreviewed	Q4WEZ2_ASPFU	Succinyl-CoA:3-ketoacid-coenzyme A transferase (EC 2.8.3.5)	AFUA_3G04030	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	526
3505927	Q4WEZ1	unreviewed	Q4WEZ1_ASPFU	Uncharacterized protein	AFUA_3G04040	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	672
3506094	Q4WEZ0	unreviewed	Q4WEZ0_ASPFU	Uncharacterized protein	AFUA_3G04050	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	447
3506095	Q4WEY9	unreviewed	Q4WEY9_ASPFU	SNF7 family protein Fti1/Did2, putative	AFUA_3G04060	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	209
3506096	Q4WEY8	unreviewed	Q4WEY8_ASPFU	BZIP transcription factor HacA	AFUA_3G04070	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	433
3506098	Q4WEY7	unreviewed	Q4WEY7_ASPFU	Uncharacterized protein	AFUA_3G04100	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	94
3506099	Q4WEY6	unreviewed	Q4WEY6_ASPFU	rRNA processing protein Bystin, putative	AFUA_3G04110	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	497
3506100	Q4WEY5	unreviewed	Q4WEY5_ASPFU	Protein SSH4 (Protein ssh4)	AFUA_3G04120	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	618
3505973	Q4WEY4	reviewed	GATA_ASPFU	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Glu-AdT subunit A) (EC 6.3.5.7)	AFUA_3G04130	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	507
3505974	Q4WEY3	unreviewed	Q4WEY3_ASPFU	Mitochondrial enoyl reductase, putative	AFUA_3G04150	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	423
3505975	Q4WEY2	unreviewed	Q4WEY2_ASPFU	Ser/Thr protein phosphatase family	AFUA_3G04160	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	626
3505976	Q4WEY1	unreviewed	Q4WEY1_ASPFU	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	AFUA_3G04170	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	377
3505977	Q4WEY0	unreviewed	Q4WEY0_ASPFU	C2H2 finger domain protein, putative	AFUA_3G04180	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	267
3505978	Q4WEX9	unreviewed	Q4WEX9_ASPFU	Uncharacterized protein	AFUA_3G04190	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	332
3505979	Q4WEX8	unreviewed	Q4WEX8_ASPFU	N2,N2-dimethylguanosine tRNA methyltransferase	AFUA_3G04200	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	747
3506196	Q4WEX7	unreviewed	Q4WEX7_ASPFU	Fatty acid synthase subunit alpha (EC 1.1.1.100) (EC 2.3.1.41) (EC 2.3.1.86)	AFUA_3G04210	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1857
3506197	Q4WEX6	unreviewed	Q4WEX6_ASPFU	Fatty acid synthase beta subunit, putative	AFUA_3G04220	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	2092
3506198	Q4WEX5	unreviewed	Q4WEX5_ASPFU	Transcription initiation factor IIF subunit alpha	AFUA_3G04230	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	667
3506199	Q4WEX4	unreviewed	Q4WEX4_ASPFU	Lipase/serine esterase, putative	AFUA_3G04240	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	917
3506200	Q4WEX3	unreviewed	Q4WEX3_ASPFU	Inositol-1-monophosphatase (EC 3.1.3.25)	AFUA_3G04250	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	292
3506201	Q4WEX2	unreviewed	Q4WEX2_ASPFU	DNA-binding protein HGH1, putative	AFUA_3G04260	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	303
3505872	Q4WEW8	unreviewed	Q4WEW8_ASPFU	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	AFUA_3G04300	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1282
3506086	Q4WEW7	unreviewed	Q4WEW7_ASPFU	SnoRNA binding protein, putative	AFUA_3G04310	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	856
3511742	Q4WZ55	unreviewed	Q4WZ55_ASPFU	Telomere-associated RecQ helicase, putative	AFUA_3G15395	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	714
3512615	Q4WZ54	unreviewed	Q4WZ54_ASPFU	MFS transporter, putative	AFUA_3G15390	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	449
3512616	Q4WZ53	unreviewed	Q4WZ53_ASPFU	MFS multidrug transporter, putative	AFUA_3G15380	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	494
3512312	Q4WZ51	unreviewed	Q4WZ51_ASPFU	Short chain dehydrogenase family protein, putative	AFUA_3G15350	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	243
3512313	Q4WZ50	unreviewed	Q4WZ50_ASPFU	BZIP domain-containing protein	AFUA_3G15340	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	377
3512314	Q4WZ49	unreviewed	Q4WZ49_ASPFU	Uncharacterized protein	AFUA_3G15330	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	119
3512480	Q4WZ48	unreviewed	Q4WZ48_ASPFU	PKS-like enzyme, putative	AFUA_3G15310	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	168
3512481	Q4WZ47	unreviewed	Q4WZ47_ASPFU	Amine transporter, putative	AFUA_3G15300	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	224
3512482	Q4WZ46	unreviewed	Q4WZ46_ASPFU	C6 transcription factor, putative	AFUA_3G15290	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	709
3512483	Q4WZ45	unreviewed	Q4WZ45_ASPFU	Methyltransferase, putative	AFUA_3G15280	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	282
