From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_044570408.1	A0A854DW29	unreviewed	A0A854DW29_9GAMM	Iron transporter	BU225_23150	Stenotrophomonas sp. MB339	693
WP_012480553.1	A0A854DW46	unreviewed	A0A854DW46_9GAMM	Uncharacterized protein	BU225_23255	Stenotrophomonas sp. MB339	237
WP_012481536.1	A0A854DW81	unreviewed	A0A854DW81_9GAMM	Pimeloyl-[acyl-carrier protein] methyl ester esterase (EC 3.1.1.85) (Biotin synthesis protein BioH) (Carboxylesterase BioH)	bioH BU225_20135	Stenotrophomonas sp. MB339	259
WP_012481398.1	A0A854DWA1	unreviewed	A0A854DWA1_9GAMM	Uncharacterized protein	BU225_15245	Stenotrophomonas sp. MB339	140
WP_043033599.1	A0A854DWA2	unreviewed	A0A854DWA2_9GAMM	Proline iminopeptidase (PIP) (EC 3.4.11.5) (Prolyl aminopeptidase)	BU225_22220	Stenotrophomonas sp. MB339	315
WP_043033279.1	A0A854DWA5	unreviewed	A0A854DWA5_9GAMM	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17)	BU225_22800	Stenotrophomonas sp. MB339	331
WP_012481160.1	A0A854DWE8	unreviewed	A0A854DWE8_9GAMM	Transcriptional regulator	BU225_19740	Stenotrophomonas sp. MB339	163
WP_012480522.1	A0A854DWF3	unreviewed	A0A854DWF3_9GAMM	Divalent metal cation transporter MntH	mntH BU225_23070	Stenotrophomonas sp. MB339	443
WP_012481677.1	A0A854DWF7	unreviewed	A0A854DWF7_9GAMM	Uncharacterized protein	BU225_14370	Stenotrophomonas sp. MB339	338
WP_012480532.1	A0A854DWG2	unreviewed	A0A854DWG2_9GAMM	Heme-binding protein	BU225_23125	Stenotrophomonas sp. MB339	982
WP_044570414.1	A0A854DWH3	unreviewed	A0A854DWH3_9GAMM	OmpA-like domain-containing protein	BU225_23180	Stenotrophomonas sp. MB339	278
WP_012481369.1	A0A854DWI4	unreviewed	A0A854DWI4_9GAMM	Uncharacterized protein	BU225_15035	Stenotrophomonas sp. MB339	310
WP_012480565.1	A0A854DWK4	unreviewed	A0A854DWK4_9GAMM	Uncharacterized protein	BU225_23330	Stenotrophomonas sp. MB339	233
WP_044569589.1	A0A854DWK8	unreviewed	A0A854DWK8_9GAMM	Glutathione S-transferase	BU225_13840	Stenotrophomonas sp. MB339	232
WP_012480583.1	A0A854DWM3	unreviewed	A0A854DWM3_9GAMM	MFS domain-containing protein	BU225_23435	Stenotrophomonas sp. MB339	452
WP_044571399.1	A0A854DWQ3	unreviewed	A0A854DWQ3_9GAMM	Uncharacterized protein	BU225_22825	Stenotrophomonas sp. MB339	94
WP_012481055.1	A0A854DWU7	unreviewed	A0A854DWU7_9GAMM	Uncharacterized protein	BU225_13150	Stenotrophomonas sp. MB339	178
WP_012481683.1	A0A854DX17	unreviewed	A0A854DX17_9GAMM	Glycerophosphodiester phosphodiesterase	BU225_14295	Stenotrophomonas sp. MB339	371
WP_012479344.1	A0A854DX33	unreviewed	A0A854DX33_9GAMM	RNA polymerase sigma-54 factor	BU225_19500	Stenotrophomonas sp. MB339	473
WP_012481499.1	A0A854DXH9	unreviewed	A0A854DXH9_9GAMM	Cytochrome bo(3) ubiquinol oxidase subunit 1 (EC 7.1.1.3) (Cytochrome o ubiquinol oxidase subunit 1) (Oxidase bo(3) subunit 1) (Ubiquinol oxidase polypeptide I) (Ubiquinol oxidase subunit 1)	BU225_12135	Stenotrophomonas sp. MB339	658
WP_043033683.1	A0A854DXJ5	unreviewed	A0A854DXJ5_9GAMM	DUF58 domain-containing protein	BU225_12665	Stenotrophomonas sp. MB339	314
WP_012480808.1	A0A854DXJ7	unreviewed	A0A854DXJ7_9GAMM	LacI family transcriptional regulator	BU225_09485	Stenotrophomonas sp. MB339	345
WP_012480802.1	A0A854DXK6	unreviewed	A0A854DXK6_9GAMM	Zinc transporter ZupT	zupT BU225_09535	Stenotrophomonas sp. MB339	269
WP_012481080.1	A0A854DXL5	unreviewed	A0A854DXL5_9GAMM	Chaperone protein ClpB	clpB BU225_13380	Stenotrophomonas sp. MB339	861
WP_024957931.1	A0A854DXM7	unreviewed	A0A854DXM7_9GAMM	Uncharacterized protein	BU225_12010	Stenotrophomonas sp. MB339	220
WP_012481603.1	A0A854DXN1	unreviewed	A0A854DXN1_9GAMM	Cytochrome ubiquinol oxidase subunit I	BU225_11165	Stenotrophomonas sp. MB339	465
WP_012481612.1	A0A854DXN9	unreviewed	A0A854DXN9_9GAMM	Uncharacterized protein	BU225_11215	Stenotrophomonas sp. MB339	537
WP_012481624.1	A0A854DXQ6	unreviewed	A0A854DXQ6_9GAMM	Uncharacterized protein	BU225_11315	Stenotrophomonas sp. MB339	132
WP_012481141.1	A0A854DXT5	unreviewed	A0A854DXT5_9GAMM	Fimbrial protein	BU225_17020	Stenotrophomonas sp. MB339	296
WP_024957346.1	A0A854DXV3	unreviewed	A0A854DXV3_9GAMM	Glycosyl transferase family 2	BU225_11665	Stenotrophomonas sp. MB339	278
WP_012480643.1	A0A854DXW2	unreviewed	A0A854DXW2_9GAMM	Secretion protein	BU225_08975	Stenotrophomonas sp. MB339	417
WP_012480965.1	A0A854DXW3	unreviewed	A0A854DXW3_9GAMM	Phosphoesterase	BU225_16730	Stenotrophomonas sp. MB339	213
WP_012481609.1	A0A854DXW4	unreviewed	A0A854DXW4_9GAMM	NUDIX hydrolase	BU225_11200	Stenotrophomonas sp. MB339	139
WP_012480950.1	A0A854DXY5	unreviewed	A0A854DXY5_9GAMM	Heat-shock protein Hsp70	BU225_16845	Stenotrophomonas sp. MB339	453
WP_024958226.1	A0A854DY22	unreviewed	A0A854DY22_9GAMM	Flagellar motor switch protein FliG	BU225_18655	Stenotrophomonas sp. MB339	328
WP_012481479.1	A0A854DY25	unreviewed	A0A854DY25_9GAMM	Uncharacterized protein	BU225_11990	Stenotrophomonas sp. MB339	109
WP_012479365.1	A0A854DY44	unreviewed	A0A854DY44_9GAMM	Benzene 1,2-dioxygenase	BU225_18320	Stenotrophomonas sp. MB339	110
WP_024956293.1	A0A854DY67	unreviewed	A0A854DY67_9GAMM	Nicotinamide riboside transporter PnuC	BU225_17560	Stenotrophomonas sp. MB339	189
WP_012480750.1	A0A854DY77	unreviewed	A0A854DY77_9GAMM	NADPH:quinone reductase	BU225_10050	Stenotrophomonas sp. MB339	329
WP_012480782.1	A0A854DY90	unreviewed	A0A854DY90_9GAMM	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	BU225_09785	Stenotrophomonas sp. MB339	455
WP_012481579.1	A0A854DYA8	unreviewed	A0A854DYA8_9GAMM	Alcohol dehydrogenase	BU225_15880	Stenotrophomonas sp. MB339	318
WP_012481645.1	A0A854DYB3	unreviewed	A0A854DYB3_9GAMM	Heat-shock protein	BU225_11445	Stenotrophomonas sp. MB339	415
WP_012480765.1	A0A854DYB6	unreviewed	A0A854DYB6_9GAMM	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase)	kmo BU225_09935	Stenotrophomonas sp. MB339	455
WP_012480931.1	A0A854DYC0	unreviewed	A0A854DYC0_9GAMM	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS BU225_17500	Stenotrophomonas sp. MB339	880
WP_012481588.1	A0A854DYF4	unreviewed	A0A854DYF4_9GAMM	Alpha/beta hydrolase	BU225_11015	Stenotrophomonas sp. MB339	233
WP_012480721.1	A0A854DYG2	unreviewed	A0A854DYG2_9GAMM	Poly(Hydroxyalkanoate) granule-associated protein	BU225_10205	Stenotrophomonas sp. MB339	163
WP_012481135.1	A0A854DYH8	unreviewed	A0A854DYH8_9GAMM	BlaI/MecI/CopY family transcriptional regulator	BU225_16950	Stenotrophomonas sp. MB339	121
WP_012480810.1	A0A854DYK5	unreviewed	A0A854DYK5_9GAMM	AraC family transcriptional regulator	BU225_09455	Stenotrophomonas sp. MB339	262
WP_012481632.1	A0A854DYM9	unreviewed	A0A854DYM9_9GAMM	Ribosomal RNA small subunit methyltransferase G (EC 2.1.1.170) (16S rRNA 7-methylguanosine methyltransferase) (16S rRNA m7G methyltransferase)	rsmG BU225_11375	Stenotrophomonas sp. MB339	212
WP_012480953.1	A0A854DYP6	unreviewed	A0A854DYP6_9GAMM	Uncharacterized protein	BU225_16825	Stenotrophomonas sp. MB339	177
WP_024956629.1	A0A854DYQ8	unreviewed	A0A854DYQ8_9GAMM	Glycoamylase-like domain-containing protein	BU225_09495	Stenotrophomonas sp. MB339	534
WP_012480743.1	A0A854DYV2	unreviewed	A0A854DYV2_9GAMM	Peptidase	BU225_10085	Stenotrophomonas sp. MB339	820
WP_012480722.1	A0A854DYX2	unreviewed	A0A854DYX2_9GAMM	Mrr_cat domain-containing protein	BU225_10200	Stenotrophomonas sp. MB339	336
WP_012481442.1	A0A854DYZ5	unreviewed	A0A854DYZ5_9GAMM	Probable lipid kinase YegS-like (EC 2.7.1.-)	BU225_15675	Stenotrophomonas sp. MB339	309
WP_012480641.1	A0A854DZ03	unreviewed	A0A854DZ03_9GAMM	Type VI secretion protein	BU225_08985	Stenotrophomonas sp. MB339	321
WP_012481581.1	A0A854DZ24	unreviewed	A0A854DZ24_9GAMM	Thioredoxin reductase	BU225_15860	Stenotrophomonas sp. MB339	301
WP_012480837.1	A0A854DZ42	unreviewed	A0A854DZ42_9GAMM	Phytoene/squalene synthase family protein	BU225_09220	Stenotrophomonas sp. MB339	234
WP_012480813.1	A0A854DZ83	unreviewed	A0A854DZ83_9GAMM	Amidohydrolase	BU225_09435	Stenotrophomonas sp. MB339	268
WP_012480718.1	A0A854DZ87	unreviewed	A0A854DZ87_9GAMM	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA BU225_10230	Stenotrophomonas sp. MB339	435
WP_012481313.1	A0A854DZA6	unreviewed	A0A854DZA6_9GAMM	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS BU225_14625	Stenotrophomonas sp. MB339	612
WP_043034683.1	A0A854DZD8	unreviewed	A0A854DZD8_9GAMM	Uncharacterized protein	BU225_10095	Stenotrophomonas sp. MB339	327
WP_043035348.1	A0A854DZG8	unreviewed	A0A854DZG8_9GAMM	Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK)	proB BU225_09305	Stenotrophomonas sp. MB339	385
WP_012480689.1	A0A854DZH2	unreviewed	A0A854DZH2_9GAMM	Uncharacterized protein	BU225_08770	Stenotrophomonas sp. MB339	110
WP_012479927.1	A0A854DZI4	unreviewed	A0A854DZI4_9GAMM	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA)	queA BU225_07530	Stenotrophomonas sp. MB339	355
WP_044569834.1	A0A854DZQ2	unreviewed	A0A854DZQ2_9GAMM	Uncharacterized protein	BU225_08025	Stenotrophomonas sp. MB339	165
WP_032963317.1	A0A854DZQ5	unreviewed	A0A854DZQ5_9GAMM	BolA family transcriptional regulator	BU225_09480	Stenotrophomonas sp. MB339	83
WP_012479645.1	A0A854DZT3	unreviewed	A0A854DZT3_9GAMM	Uncharacterized protein	BU225_05695	Stenotrophomonas sp. MB339	109
WP_012480646.1	A0A854DZV6	unreviewed	A0A854DZV6_9GAMM	Uncharacterized protein	BU225_08960	Stenotrophomonas sp. MB339	148
WP_044569566.1	A0A854DZV7	unreviewed	A0A854DZV7_9GAMM	Cysteine hydrolase	BU225_12815	Stenotrophomonas sp. MB339	247
WP_012480636.1	A0A854DZW0	unreviewed	A0A854DZW0_9GAMM	Type VI secretion protein	BU225_09010	Stenotrophomonas sp. MB339	385
WP_012481327.1	A0A854DZW5	unreviewed	A0A854DZW5_9GAMM	Methionine ABC transporter substrate-binding protein	BU225_14760	Stenotrophomonas sp. MB339	264
WP_043034661.1	A0A854DZX8	unreviewed	A0A854DZX8_9GAMM	7,8-dihydro-8-oxoguanine triphosphatase	BU225_09125	Stenotrophomonas sp. MB339	162
WP_044570698.1	A0A854E020	unreviewed	A0A854E020_9GAMM	Uncharacterized protein	BU225_06650	Stenotrophomonas sp. MB339	96
WP_012481119.1	A0A854E086	unreviewed	A0A854E086_9GAMM	Multidrug transporter AcrB	BU225_07030	Stenotrophomonas sp. MB339	1041
WP_044569588.1	A0A854E087	unreviewed	A0A854E087_9GAMM	Fluoroquinolone resistance protein	BU225_13850	Stenotrophomonas sp. MB339	215
WP_012481503.1	A0A854E0C8	unreviewed	A0A854E0C8_9GAMM	Thiol-disulfide isomerase	BU225_12155	Stenotrophomonas sp. MB339	199
WP_012479936.1	A0A854E0D0	unreviewed	A0A854E0D0_9GAMM	ATP-dependent RNA helicase DbpA	BU225_07450	Stenotrophomonas sp. MB339	458
WP_012479533.1	A0A854E0F2	unreviewed	A0A854E0F2_9GAMM	DUF1801 domain-containing protein	BU225_13470	Stenotrophomonas sp. MB339	136
WP_012479668.1	A0A854E0G1	unreviewed	A0A854E0G1_9GAMM	DNA-binding transcriptional regulator	BU225_05520	Stenotrophomonas sp. MB339	322
WP_012479669.1	A0A854E0G4	unreviewed	A0A854E0G4_9GAMM	Cytochrome b	BU225_05505	Stenotrophomonas sp. MB339	419
WP_012479775.1	A0A854E0K1	unreviewed	A0A854E0K1_9GAMM	Uncharacterized protein	BU225_07885	Stenotrophomonas sp. MB339	99
WP_012481682.1	A0A854E0P2	unreviewed	A0A854E0P2_9GAMM	Rhomboid family intramembrane serine protease	BU225_14300	Stenotrophomonas sp. MB339	256
WP_012481604.1	A0A854E0R5	unreviewed	A0A854E0R5_9GAMM	ABC transporter permease	BU225_11170	Stenotrophomonas sp. MB339	399
WP_012479324.1	A0A854E0T7	unreviewed	A0A854E0T7_9GAMM	EamA family transporter	BU225_13825	Stenotrophomonas sp. MB339	287
WP_012481022.1	A0A854E0U8	unreviewed	A0A854E0U8_9GAMM	Alpha/beta hydrolase	BU225_06450	Stenotrophomonas sp. MB339	331
WP_012481650.1	A0A854E0W7	unreviewed	A0A854E0W7_9GAMM	GMP synthase	BU225_11475	Stenotrophomonas sp. MB339	248
WP_012479575.1	A0A854E162	unreviewed	A0A854E162_9GAMM	Uncharacterized protein	BU225_13725	Stenotrophomonas sp. MB339	136
WP_012480749.1	A0A854E1A9	unreviewed	A0A854E1A9_9GAMM	LysR family transcriptional regulator	BU225_10055	Stenotrophomonas sp. MB339	301
WP_024956386.1	A0A854E1D4	unreviewed	A0A854E1D4_9GAMM	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	BU225_10225	Stenotrophomonas sp. MB339	401
WP_012479666.1	A0A854E1E0	unreviewed	A0A854E1E0_9GAMM	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB BU225_05530	Stenotrophomonas sp. MB339	472
WP_012479639.1	A0A854E1I8	unreviewed	A0A854E1I8_9GAMM	Enoyl-CoA hydratase	BU225_05735	Stenotrophomonas sp. MB339	260
WP_012481278.1	A0A854E1I9	unreviewed	A0A854E1I9_9GAMM	Uncharacterized protein	BU225_04060	Stenotrophomonas sp. MB339	394
WP_044570017.1	A0A854E1Q6	unreviewed	A0A854E1Q6_9GAMM	Uncharacterized protein	BU225_02830	Stenotrophomonas sp. MB339	120
WP_012480154.1	A0A854E1R2	unreviewed	A0A854E1R2_9GAMM	S5A_REDUCTASE domain-containing protein	BU225_02255	Stenotrophomonas sp. MB339	261
WP_012479593.1	A0A854E1S1	unreviewed	A0A854E1S1_9GAMM	EamA family transporter	BU225_06175	Stenotrophomonas sp. MB339	315
WP_024958440.1	A0A854E1T9	unreviewed	A0A854E1T9_9GAMM	Uncharacterized protein	BU225_09260	Stenotrophomonas sp. MB339	187
WP_012481648.1	A0A854E1Y1	unreviewed	A0A854E1Y1_9GAMM	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS BU225_11460	Stenotrophomonas sp. MB339	691
WP_012481654.1	A0A854E1Z6	unreviewed	A0A854E1Z6_9GAMM	Alpha/beta hydrolase	BU225_11510	Stenotrophomonas sp. MB339	284
WP_012480156.1	A0A854E257	unreviewed	A0A854E257_9GAMM	SAM-dependent methyltransferase	BU225_02265	Stenotrophomonas sp. MB339	419
WP_012480164.1	A0A854E265	unreviewed	A0A854E265_9GAMM	ATPase	BU225_02315	Stenotrophomonas sp. MB339	745
WP_024956057.1	A0A854E278	unreviewed	A0A854E278_9GAMM	TetR family transcriptional regulator	BU225_03870	Stenotrophomonas sp. MB339	220
WP_044569327.1	A0A854E282	unreviewed	A0A854E282_9GAMM	Indolepyruvate ferredoxin oxidoreductase	BU225_01595	Stenotrophomonas sp. MB339	1228
WP_032963135.1	A0A854E286	unreviewed	A0A854E286_9GAMM	Epoxyqueuosine reductase QueH (EC 1.17.99.6) (Queuosine biosynthesis protein QueH)	queH BU225_05145	Stenotrophomonas sp. MB339	223
WP_012480781.1	A0A854E290	unreviewed	A0A854E290_9GAMM	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	aspA fumC BU225_09790	Stenotrophomonas sp. MB339	475
WP_012481266.1	A0A854E295	unreviewed	A0A854E295_9GAMM	Uncharacterized protein	BU225_03985	Stenotrophomonas sp. MB339	212
WP_012480218.1	A0A854E2A0	unreviewed	A0A854E2A0_9GAMM	Transcriptional regulator	BU225_02545	Stenotrophomonas sp. MB339	139
WP_012480228.1	A0A854E2A6	unreviewed	A0A854E2A6_9GAMM	Uncharacterized protein	BU225_02595	Stenotrophomonas sp. MB339	118
WP_065427968.1	A0A854E2B0	unreviewed	A0A854E2B0_9GAMM	GtrA domain-containing protein	BU225_11620	Stenotrophomonas sp. MB339	130
WP_012480771.1	A0A854E2B1	unreviewed	A0A854E2B1_9GAMM	Efflux pump membrane transporter	BU225_09890	Stenotrophomonas sp. MB339	1057
WP_012480764.1	A0A854E2C4	unreviewed	A0A854E2C4_9GAMM	Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)	kynU BU225_09940	Stenotrophomonas sp. MB339	424
WP_012480752.1	A0A854E2D9	unreviewed	A0A854E2D9_9GAMM	DNA gyrase subunit A (EC 5.6.2.2)	gyrA BU225_10040	Stenotrophomonas sp. MB339	904
WP_044571331.1	A0A854E2E0	unreviewed	A0A854E2E0_9GAMM	Sensory protein	BU225_02325	Stenotrophomonas sp. MB339	161
WP_012481606.1	A0A854E2G0	unreviewed	A0A854E2G0_9GAMM	Uncharacterized protein	BU225_11180	Stenotrophomonas sp. MB339	71
WP_012479937.1	A0A854E2I4	unreviewed	A0A854E2I4_9GAMM	Uncharacterized protein	BU225_07445	Stenotrophomonas sp. MB339	359
WP_012481279.1	A0A854E2K3	unreviewed	A0A854E2K3_9GAMM	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase)	BU225_04070	Stenotrophomonas sp. MB339	161
WP_012480021.1	A0A854E2L4	unreviewed	A0A854E2L4_9GAMM	Choloylglycine hydrolase	BU225_03155	Stenotrophomonas sp. MB339	350
WP_012481642.1	A0A854E2L8	unreviewed	A0A854E2L8_9GAMM	Dipeptidyl-peptidase (EC 3.4.14.-)	BU225_11430	Stenotrophomonas sp. MB339	715
WP_012480835.1	A0A854E2N9	unreviewed	A0A854E2N9_9GAMM	Dihydroorotase	BU225_09230	Stenotrophomonas sp. MB339	448
WP_043034145.1	A0A854E2Q2	unreviewed	A0A854E2Q2_9GAMM	Uncharacterized protein	BU225_00980	Stenotrophomonas sp. MB339	110
WP_012479984.1	A0A854E2S6	unreviewed	A0A854E2S6_9GAMM	Monooxygenase	BU225_02840	Stenotrophomonas sp. MB339	447
WP_012479762.1	A0A854E2T7	unreviewed	A0A854E2T7_9GAMM	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC BU225_08030	Stenotrophomonas sp. MB339	279
WP_012479454.1	A0A854E2U2	unreviewed	A0A854E2U2_9GAMM	GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg)	obgE obg BU225_00730	Stenotrophomonas sp. MB339	350
WP_033832994.1	A0A854E2V3	unreviewed	A0A854E2V3_9GAMM	Histidine kinase (EC 2.7.13.3)	BU225_03565	Stenotrophomonas sp. MB339	726
WP_012480799.1	A0A854E2V4	unreviewed	A0A854E2V4_9GAMM	Cyclopropane-fatty-acyl-phospholipid synthase	BU225_09605	Stenotrophomonas sp. MB339	371
WP_012479414.1	A0A854E300	unreviewed	A0A854E300_9GAMM	Ferric oxidoreductase domain-containing protein	BU225_01040	Stenotrophomonas sp. MB339	212
WP_012480155.1	A0A854E313	unreviewed	A0A854E313_9GAMM	Uncharacterized protein	BU225_02260	Stenotrophomonas sp. MB339	181
WP_012480746.1	A0A854E341	unreviewed	A0A854E341_9GAMM	Uncharacterized protein	BU225_10070	Stenotrophomonas sp. MB339	130
WP_012480640.1	A0A854E347	unreviewed	A0A854E347_9GAMM	Type VI secretion protein	BU225_08990	Stenotrophomonas sp. MB339	139
WP_012479369.1	A0A854E350	unreviewed	A0A854E350_9GAMM	SET domain-containing protein-lysine N-methyltransferase	BU225_01300	Stenotrophomonas sp. MB339	155
WP_012480217.1	A0A854E353	unreviewed	A0A854E353_9GAMM	Copper oxidase	BU225_02540	Stenotrophomonas sp. MB339	622
WP_012480070.1	A0A854E355	unreviewed	A0A854E355_9GAMM	Phosphoglycerate mutase	BU225_03495	Stenotrophomonas sp. MB339	305
WP_012480629.1	A0A854E356	unreviewed	A0A854E356_9GAMM	Uncharacterized protein	BU225_09050	Stenotrophomonas sp. MB339	217
WP_012480992.1	A0A854E357	unreviewed	A0A854E357_9GAMM	Uncharacterized protein	BU225_06655	Stenotrophomonas sp. MB339	182
WP_012480724.1	A0A854E365	unreviewed	A0A854E365_9GAMM	Formimidoylglutamate deiminase	BU225_10180	Stenotrophomonas sp. MB339	456
WP_012480716.1	A0A854E375	unreviewed	A0A854E375_9GAMM	TonB-dependent receptor	BU225_10235	Stenotrophomonas sp. MB339	190
WP_044571192.1	A0A854E382	unreviewed	A0A854E382_9GAMM	SGNH_hydro domain-containing protein	BU225_00020	Stenotrophomonas sp. MB339	233
WP_044571424.1	A0A854E3C9	unreviewed	A0A854E3C9_9GAMM	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	hutI BU225_10175	Stenotrophomonas sp. MB339	407
WP_012480824.1	A0A854E3G2	unreviewed	A0A854E3G2_9GAMM	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA BU225_09310	Stenotrophomonas sp. MB339	423
WP_012479667.1	A0A854E3J1	unreviewed	A0A854E3J1_9GAMM	Glutathione S-transferase	BU225_05525	Stenotrophomonas sp. MB339	206
WP_019184727.1	A0A854E3K9	unreviewed	A0A854E3K9_9GAMM	Copper amine oxidase	BU225_02520	Stenotrophomonas sp. MB339	121
WP_043034725.1	A0A854E3L3	unreviewed	A0A854E3L3_9GAMM	Endo/exonuclease/phosphatase domain-containing protein	BU225_09575	Stenotrophomonas sp. MB339	282
WP_012479946.1	A0A854E3N0	unreviewed	A0A854E3N0_9GAMM	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	BU225_07330	Stenotrophomonas sp. MB339	790
WP_012480785.1	A0A854E3P9	unreviewed	A0A854E3P9_9GAMM	Alkaline phosphatase	BU225_09745	Stenotrophomonas sp. MB339	529
WP_044569309.1	A0A854E3U7	unreviewed	A0A854E3U7_9GAMM	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB BU225_01420	Stenotrophomonas sp. MB339	878
WP_012479406.1	A0A854E3W5	unreviewed	A0A854E3W5_9GAMM	Uncharacterized protein	BU225_01085	Stenotrophomonas sp. MB339	144
WP_012480618.1	A0A854E3Z4	unreviewed	A0A854E3Z4_9GAMM	Uncharacterized protein	BU225_09130	Stenotrophomonas sp. MB339	209
WP_012479764.1	A0A854E417	unreviewed	A0A854E417_9GAMM	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi BU225_08015	Stenotrophomonas sp. MB339	504
WP_043035001.1	A0A854E449	unreviewed	A0A854E449_9GAMM	Uncharacterized protein	BU225_08195	Stenotrophomonas sp. MB339	132
WP_024958803.1	A0A854E4A6	unreviewed	A0A854E4A6_9GAMM	RNA pseudouridine synthase	BU225_08715	Stenotrophomonas sp. MB339	204
WP_043034132.1	A0A854E4D1	unreviewed	A0A854E4D1_9GAMM	Probable septum site-determining protein MinC	minC BU225_00855	Stenotrophomonas sp. MB339	281
WP_012481241.1	A0A854E4F2	unreviewed	A0A854E4F2_9GAMM	DUF446 domain-containing protein	BU225_03830	Stenotrophomonas sp. MB339	119
WP_012481259.1	A0A854E4G8	unreviewed	A0A854E4G8_9GAMM	TonB-dependent receptor	BU225_03955	Stenotrophomonas sp. MB339	953
WP_012481085.1	A0A854E4H9	unreviewed	A0A854E4H9_9GAMM	Uncharacterized protein	BU225_06800	Stenotrophomonas sp. MB339	160
WP_044569629.1	A0A854E4K2	unreviewed	A0A854E4K2_9GAMM	Alpha-glucosidase	BU225_01225	Stenotrophomonas sp. MB339	537
WP_012479774.1	A0A854E4S1	unreviewed	A0A854E4S1_9GAMM	Signal recognition particle receptor FtsY (SRP receptor)	ftsY BU225_07890	Stenotrophomonas sp. MB339	438
WP_012479642.1	A0A854E4Y8	unreviewed	A0A854E4Y8_9GAMM	N-acetylmuramoyl-L-alanine amidase	BU225_05710	Stenotrophomonas sp. MB339	188
WP_012479597.1	A0A854E563	unreviewed	A0A854E563_9GAMM	Multidrug ABC transporter ATP-binding protein	BU225_06155	Stenotrophomonas sp. MB339	610
WP_012480990.1	A0A854E594	unreviewed	A0A854E594_9GAMM	Uncharacterized protein	BU225_06665	Stenotrophomonas sp. MB339	163
WP_012480213.1	A0A854E5E1	unreviewed	A0A854E5E1_9GAMM	Ferredoxin	BU225_02515	Stenotrophomonas sp. MB339	116
WP_012481255.1	A0A854E5U5	unreviewed	A0A854E5U5_9GAMM	AsnC family transcriptional regulator	BU225_03935	Stenotrophomonas sp. MB339	160
WP_012479402.1	A0A854E673	unreviewed	A0A854E673_9GAMM	LacI family transcriptional regulator	BU225_01110	Stenotrophomonas sp. MB339	335
WP_012481235.1	A0A854E6R7	unreviewed	A0A854E6R7_9GAMM	RND transporter	BU225_03790	Stenotrophomonas sp. MB339	470
WP_012480157.1	A0A854E6S4	unreviewed	A0A854E6S4_9GAMM	Chromosome partitioning protein ParA	BU225_02270	Stenotrophomonas sp. MB339	255
WP_043033515.1	A0A854E6X3	unreviewed	A0A854E6X3_9GAMM	Transcriptional regulator	BU225_02550	Stenotrophomonas sp. MB339	116
WP_012481254.1	A0A854E737	unreviewed	A0A854E737_9GAMM	EamA family transporter	BU225_03930	Stenotrophomonas sp. MB339	289
